email,spam
"Subject: re : risk 2000 panel discussion  my phone 816 - 467 - 3569  - - - - - original message - - - - -  from : shirley crenshaw [ mailto : shirley . crenshaw @ enron . com ]  sent : friday , may 26 , 2000 9 : 17 am  to : oliver @ risk . co . uk ; jefferid @ kochind . com ; sbramlet @ utilicorp . com  cc : vince j kaminski  subject : risk 2000 panel discussion  good morning gentlemen :  i will go ahead and schedule the conference call for wednesday , may 31 st  at 11 : 00 am est ( 10 : 00 cst ) . please let me know the telephone numbers  you may be reached at and vince will call you .  if you find you cannot do this , please let me know .  thanks and have a wonderful weekend .  shirley crenshaw  - - - - - - - - - - - - - - - - - - - - - - forwarded by shirley crenshaw / hou / ect on 05 / 26 / 2000  08 : 11  am - - - - - - - - - - - - - - - - - - - - - - - - - - -  shirley crenshaw  05 / 25 / 2000 03 : 54 pm  to : oliver @ risk . co . uk , jefferid @ kochind . com , sbramlet @ utilicorp . com  cc :  subject : risk 2000 panel discussion  hello everyone :  vince kaminski would be available for a conference call on wednesday ,  may 31 at 10 : 00 or 11 : 00 am est . the rest of the day is rather full .  please let me know if either time is convenient for you . if not , maybe we  could do it on june 1 - he is free most of the day with the exception of  12 : 30 - 2 : 00 est .  look forward to hearing from you .  thanks !  shirley crenshaw  administrative coordinator  enron corp . research  713 - 853 - 5290  email : shirley . crenshaw @ enron . com",0
"Subject: enron in europe : emerging europe : enron plugs on in poland - - -  power market ' s vast . . .  vicek - sadzilem , ze moze bedziesz chcial to przeczytac .  pozdrowienia - jarek  - - - - - - - - - - - - - - - - - - - - - - forwarded by jarek astramowicz / war / ect on 2000 - 04 - 17  17 : 15 - - - - - - - - - - - - - - - - - - - - - - - - - - -  iona maclean  2000 - 04 - 13 08 : 23  to : jackie gentle / lon / ect @ ect , eric shaw / lon / ect @ ect , jarek  astramowicz / war / ect @ ect , brian stanley / eu / enron @ enron , philip  davies / lon / ect @ ect , ed cattigan / eu / enron @ enron , nigel  beresford / eu / enron @ enron , andrew morrison / lon / ect @ ect  cc :  subject : enron in europe : emerging europe : enron plugs on in poland - - - power  market ' s vast . . .  - - - - - - - - - - - - - - - - - - - - - - forwarded by iona maclean / lon / ect on 13 / 04 / 2000 07 : 23  - - - - - - - - - - - - - - - - - - - - - - - - - - -  enron capital & trade resources corp .  from : djcustomclips @ djinteractive . com 13 / 04 / 2000  07 : 30  please respond to nobody @ maill . djnr . com  to : 96939 @ mailman . enron . com  cc : ( bcc : iona maclean / lon / ect )  subject : enron in europe : emerging europe : enron plugs on in poland  - - - power market ' s vast . . .  emerging europe :  enron plugs on in poland  - - -  power market ' s vast potential holds allure , but an uncertain future  - - -  after six years , profit from company ' s power operations remains years  away  by elizabeth williamson  04 / 13 / 2000  the wall street journal europe  9  ( copyright ( c ) 2000 , dow jones & company , inc . )  nowa sarzyna , poland - - from a small power plant humming among the  birches near the ukrainian border , enron corp . has staked its claim on  the polish energy market .  yet after six years , the company is still seeking a mother lode .  the houston - based energy producer and trader entered poland in 1994 ,  nabbed one of the first power - trading licenses to go to a foreign  company and began work on elektrocieplownie nowa sarzyna , poland ' s first  new , foreign - operated heat - and - power plant .  other companies followed , including electricite de france , rwe ag of  germany , vattenfall ab of sweden and tractebel sa of belgium .  the prize could be a rich one . all of these companies hope to profit  as poland sells its state energy assets and frees prices before joining  the european union .  a wholesale power bourse is due to open in warsaw in july . and the  country ' s transmission links to markets east and west could make poland  the power - trading hub of central europe .  but after six years in poland , enron has yet to earn a profit . net  income from nowa sarzyna , which is to begin commercial production later  this month , is at least five years away . power - trading operations might  generate profits next year , if the new bourse gets moving . but that is  "" one big question mark , "" says jarek astramowicz , enron poland ' s  president .  indeed , despite its promise , poland ' s energy sector remains a  sizzling tangle of aging plants , archaic market agreements and complex ,  shifting regulations .  enron , with $ 40 billion ( 41 . 69 billion euros ) in annual revenue , is  an innovator and an investment bellwether for its peers . but in a power  market as negatively charged as poland ' s , the company also is an example  of how shaky market conditions can keep even the savviest competitors  offline .  "" these are very large operations and to some extent they can bear  some risks , "" says pawel kaminski , energy - sector operations officer at  the world bank in warsaw . "" but eventually they have to generate some  return . ""  enron pioneered wholesale gas and electricity trading in the u . s . it  entered europe in 1989 , setting up in london as the u . k . ' s energy sector  liberalized . it entered the nordic market in 1996 , and today is the nord  pool ' s largest - volume trader .  enron says it takes about two years to find a site and obtain permits  for a power plant , and a further 29 months for construction .  just four years after entering the u . k . , enron finished its  1 , 875 - megawatt teesside plant . teesside ' s capacity and cost , at gbp 795  million ( 1 . 32 billion euros ) , are many times larger than nowa sarzyna ' s .  yet teesside was completed in only two - thirds the time . the company  declines to compare development times in various countries .  "" i wouldn ' t necessarily put poland into the same category as russia , ""  says philip davies , regulatory and government - affairs manager at enron  europe in london . "" but obviously , given poland ' s ( planned economy ) past ,  it probably takes a bit longer to work through the regulatory process  and get to the starting point . ""  at nowa sarzyna , it took enron nearly twice the usual time to reach  the starting point , even though mr . astramowicz already knew the site ,  and the polish power industry ' s rules .  the nowa sarzyna plant was mr . astramowicz ' s brainchild , and he  burned out the engine in his first bmw as he traveled between warsaw and  the town to craft the deal . a freelance energy - sector entrepreneur  before joining enron , mr . astramowicz sold his interest in nowa sarzyna  to enron in 1998 .  enron has spent $ 132 million to build nowa sarzyna , a 116 - megawatt ,  gas - fired combined heat - and - power plant . quiet , clean and efficient , the  plant stands in stark contrast to most of poland ' s belching , coal - fired  behemoths . when it starts up this month , it will sell its electricity to  the polish power grid , the country ' s high - voltage network , under a  20 - year power - purchase agreement , or ppa , that enron won in 1997 . steam  output goes to organika , the chemical company next door , and helps heat  the town of nowa sarzyna .  the nowa sarzyna plant is more than 80 % financed by commercial - bank  loans for which the only collateral is the plant ' s concluded contracts .  "" they were betting on their good name , "" says michael davies , a  partner with allen & overy , the warsaw law firm that advised enron  poland ' s lenders . "" they are pushing envelopes all the time . ""  that is especially true in a market with 30 % overcapacity , where an  energy law didn ' t even exist until 1997 .  says peter bisztyga , emerging europe utilities analyst at solomon  smith barney in london : "" because enron signed a ppa , they are ok . . .  ( but ) i ' m really not sure building nowa sarzyna was such a good idea . ""  mr . bisztyga says enron could have generated a faster return by  renovating an existing power plant . but , he acknowledges , nowa sarzyna  "" allowed enron to get into the polish market early and stamp their name  on it . ""  in 1994 , polish power plants weren ' t for sale . energy asset  privatization , discussed for years , began in earnest only this year . by  2002 , the polish government proposes to sell off stakes in dozens of  power plants , 33 distribution companies and the polish power grid , a  12 , 000 - kilometer national transmission network of high - voltage lines .  the assets have a total book value of 33 billion zlotys ( 8 . 4 billion  euros ) , but murky regulations have driven prices down .  "" the regulations don ' t promote competition and so you don ' t really  know the price of electricity , "" says bengt wegemo , president of  vattenfall poland . earlier this year , vattenfall paid $ 235 million for  55 % in warsaw - based elektrocieplownie warszawskie , promising $ 340  million in investment in the heat - and - power plant over the next 10  years .  investors hope the new power market will bring clarity over pricing .  ultimately , 170 licensed energy traders and 200 large power users will  trade on the bourse , setting the wholesale price of electricity . the  polish bourse will be modeled on its nordic counterpart . enron , the nord  pool ' s largest trader , hopes to post polish trading profits by 2001 .  but first , say market experts , poland ' s 1997 energy law must be  amended to ease functioning of the bourse , and free up access to  poland ' s distribution network .  further , the government says it must solve the competition problem  posed by the polish power grid ' s power - purchase agreements , which  account for 70 % of energy sales in poland . some state - owned plants used  the agreements as collateral to secure modernization financing . when  prices are freed , these plants might go bankrupt if forced to compete  with plants that didn ' t spend money to modernize .  the government is contemplating a special fund to compensate the  modernized plants for their extra costs . though nowa sarzyna is a  private plant , the price enron must charge for its power is about twice  what outmoded plants charge .  "" we are hoping that continuous , efficient operation of the plant will  generate us a ( bigger ) profit , "" mr . astramowicz says .  another problem is cross - border power trading , where contradictory  legislation essentially gives a monopoly to the polish power grid , also  known as pse . enron and others protest that pse shouldn ' t compete with  electricity - market participants who contract with it for transmission  service .  pse intends to stay in the trading business , says marek zerka , pse ' s  vice president . in late march , pse and local company kulczyk holding  signed an agreement with preussenelektra ag of germany to export  electricity and coal to eu countries via germany .  "" this is great news , "" mr . astramowicz says . "" if this joint venture  gets access to pse ' s cross - border transmission capacity . . . i would  expect pse to confirm open access to all market participants . ""  enron and others are pushing hard for that access . "" as soon as the  market becomes open , free and non - discriminatory , we will come out at a  decent profit , "" mr . astramowicz says .  folder name : enron in europe  relevance score on scale of 100 : 78  to review or revise your folder , visit http : / / www . djinteractive . com or  contact dow jones customer service by e - mail at custom . news @ bis . dowjones . com  or by phone at 800 - 369 - 7466 . ( outside the u . s . and canada , call 609 - 452 - 1511  or contact your local sales representative . )  copyright ( c ) 2000 dow jones & company , inc . all rights reserved",0
"Subject: re : stanford check  paul ,  thanks a lot .  vince  from : paul racicot @ enron communications on 10 / 20 / 2000 06 : 03 am  to : stinson gibner / enron communications  cc : vince j kaminski / hou / ect @ ect  subject : stanford check  fyi  - - - - - forwarded by paul racicot / enron communications on 10 / 20 / 00 06 : 06 am  - - - - -  steven batchelder  10 / 19 / 00 04 : 36 pm  to : paul racicot / enron communications @ enron communications , sally  slaughter / enron communications @ enron communications  cc :  subject : stanford check  just wanted to let you know that the check went out fedex - priority  overnight . they should have it tomorrow morning .  the tracking number is 823038069157 and can be tracked at www . fedex . com  sally ~ per our conversation i will interoffice you the airbill slip .  if you need anything else , please let us know .  thanks .  steven batchelder  accountant  enron broadband services  713 - 345 - 9340  steven _ batchelder @ enron . net",0
"Subject: off site with john griebling ' s optical network engineers  hi shirley , please give me a few dates form end of march to first week in  april to do an offsite for vince ' s direct reports ( including myself ) and  selected ebs research people . this includes , vince direct report from our  research group and the following people from ebs research :  ravi , stinson , samer , chinowee .  the agenda will include : research people giving several mini presentations on  trading , market development ( history of nat gas , electricity , etc . ) , pricing ,  etc . . .  john ' s people will do similar mini presentations on optical network  engineering , optical components , provisioning , telecom markets , pricing ,  etc . . . .  if scott yeager can make it , he will do his magic via quick motivational  speech on the vision of ebs , etc . .  it is will be strictly technical to technical professional meeting to get to  know each others group . so , do not include others unles stinson or i look at  the additions case - by - case .  john suggested scott yeager ' s summar house in denver for this event . please  follow this up with scott ' s assistant ( scott may not know about this if john  has not told him so you should explain the intend , etc . ) to get in touch with  scott . i ' ll cc this e - mail to give scott a heads up .  we can do half day friday and all day saturday . or , we can do the whole  weekend and people will have an option to bring family to nearby hotel  ( family expense in not on ebs ) . we will have to sort all this out when we  have a chance to talk to john & scott .  i just wanted to get the ball rolling but getting dates and place first .  thanks ,  ravi .",0
"Subject: vince kaminski ' s itinerary - week of 9 / 30 - 10 / 7 / 00  professor martin :  attached is vince ' s itinerary . let me know if you need anything else .  - - - - - - - - - - - - - - - - - - - - - - forwarded by shirley crenshaw / hou / ect on 09 / 27 / 2000  11 : 24 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  vince j kaminski  09 / 27 / 2000 10 : 45 am  to : "" john d . martin "" @ enron  cc : shirley crenshaw / hou / ect @ ect , vince j kaminski / hou / ect @ ect  subject : re : hello vince  john ,  i shall be in paris and london next week . we can schedule a call sometimes  next week . i shall ask my assistant to send you my itinerary . a late call  ( paris time )  would work for me . the time difference is 6 hours . this would mean a call  sometimes around 3 - 4 p . m . our time .  please , indicate which day works best for you .  vince  "" john d . martin "" on 09 / 27 / 2000 09 : 45 : 50 am  to : vince . j . kaminski @ enron . com  cc :  subject : re : hello vince  vince ,  good morning . unfortunately i ' ll be in milwaukee visiting harley - davidson  about a book revision project both thursday and friday . how about early  next week . i appreciate your patience with me . when you suggested a time  last week i was "" unprepared "" and embarassed to call and expose my  ignorance . since then i have re - read the enron gas services case and have  a pretty good feel for how you guys have melded the physical and financial  sides of the business . the other theme that i have heard many enron  speakers use is the "" de - regulation "" of markets . this certainly played a  factor in the power business and presumeably was behind the water business .  if you ' ll let me know when it ' s convenient to call next week i ' ll have some  notes put together . i ' m teaching a class for a colleague on monday so  anytime after that is great .  thanks and hope you had a pleasant trip .  john  p . s . i saw that the univ of new orleans has an energy finance endowed  chair for a financial economist open . if you ever decide to move back to  the life of poverty of an academic i would love to recommend you for such a  post .  at 08 : 26 am 9 / 27 / 00 - 0500 , you wrote :  >  > john ,  >  > what about thursday , 10 : 30 a . m . ? i have just come back from europe  > last night and i am trying to organize my schedule for the next few days .  >  > my phone number is 713 853 3848 .  >  >  > vince  >  >  >  >  >  >  > "" john d . martin "" on 09 / 22 / 2000 01 : 57 : 47 pm  >  > to : vkamins @ enron . com  > cc :  > subject : hello vince  >  >  > vince ,  >  > can i call you tuesday morning about our writing project ? i have to be in  > austin for a dental appointment on monday at noon and that will probably  > wipe out the day . give me a time and number where i can reach you .  >  > john  >  >  > john d . martin  > carr p . collins chair in finance  > finance department  > baylor university  > po box 98004  > waco , tx 76798  > 254 - 710 - 4473 ( office )  > 254 - 710 - 1092 ( fax )  > j _ martin @ baylor . edu  > web : http : / / hsb . baylor . edu / html / martinj / home . html  >  >  >  >  john d . martin  carr p . collins chair in finance  finance department  baylor university  po box 98004  waco , tx 76798  254 - 710 - 4473 ( office )  254 - 710 - 1092 ( fax )  j _ martin @ baylor . edu  web : http : / / hsb . baylor . edu / html / martinj / home . html",0
"Subject: re : in confidence  steve ,  rac will be a bit unhappy about it . i think that bjorn will object to it .  let me talk to you tomorrow over the phone and discuss it .  the question is how to present it to rac in a such a way that  rodrigo will not be put in a bad light .  vince  steven leppard  11 / 06 / 2000 06 : 37 am  to : vince j kaminski / hou / ect @ ect  cc :  subject : in confidence  hi vince  i ' ve had a chat with rodrigo lamas , who is a bit unhappy in his current role  in rac ( he wants to be a bit more proactive , and finds the inertia  frustrating ) . i would be very interested in bringing him into research with  responsibility for var / risk mgt , which is where his professional experience  lies . he also has a phd in optimization from imperial college london which  i ' m sure we can make use of .  there will obviously be some political issues involving such a move only 4  months into his career at enron , and if you ' re able then i ' m sure he ' d  appreciate a chat with you .  we ' re awaiting your response before rodrigo mentions this to anyone else .  steve",0
"Subject: carnegie mellon team meeting  greetings , carnegie mellon recruiting team !  each of you has been chosen to represent enron for our fall 2000 recruiting  efforts at carnegie mellon university . as part of the team , you will be  challenged with choosing the best candidates from carnegie mellon ' s graduate  school to join our associate program .  our first campus event will be on september 15 and interviews will be held on  campus december 11 and 12 . i hope you are all able to participate in the  exciting process of recruiting young talent .  we will be more formally organising ourselves in the next couple of weeks .  currently , we are planning to have a brief team meeting in order to make  introductions , inform you about the associate program , and discuss the fall  recruiting calendar . to that end , please contact me with any questions or  comments you may have .  the team meeting date is set for august 31 st at 10 am in room 19 c 2 .  please rsvp to me as soon as possible .  i look forward to meeting you all soon .  sincerely ,  kristin gandy  associate recruiter  x 53214",0
"Subject: iris mack  vince : i received a phone call yesterday afternoon from iris , with a special  request of you . she says that she will have to break her lease when she  comes to houston . she will have a three - month period during which she will  have to pay rent ( march , april and may ) , at the monthly rate of $ 1 , 175 . she  is asking if we would be willing to pay $ 3 , 525 to compensate her for this  extra expense .  i have a phone call in to the relocation department to find out how much cash  iris will be receiving from us under the normal relocation benefits , and will  let you know as soon as i hear from them . i would imagine that it is a  fairly substantial amount , since she is moving from california and since our  relocation benefit is very generous .  molly",0
Subject: professor bambos ' visit  shirley :  professor bambos has the following appointments :  jim fallon 9 : 00 am - 9 : 30 am per fallon ' s assistant lucy marshall - ext .  34525  john echols 2 : 00 pm - 2 : 30 pm per echols ' assistant jo olsovsky - ext . 58064  enron tour 2 : 30 pm - 3 : 30 pm per courtney votaw - ext . 39390  anita,0
"Subject: re : introduction meeting : rac london quants and houston research  rodrigo ,  i think it is churrasco ' s , a south american restaurant .  i shall make reservations for the 12 th . i shall also  arrange the meetings on tuesday with different units of the research group .  vince  rodrigo lamas  08 / 24 / 2000 01 : 59 pm  to : vince j kaminski / hou / ect @ ect  cc :  subject : re : introduction meeting : rac london quants and houston research  vince ,  thank you very much .  i would rather talk to your group on sep the 12 th ( tuesday ) .  i hope i will be entitled to disturb them again during the rest of the week  as well .  we can certainly go out for dinner . steven mentioned a brazilian restaurant he  went to and i am looking forward going there . this in case you are not  vegetarian .  thanks again ,  rodrigo  vince j kaminski  24 / 08 / 2000 19 : 54  to : rodrigo lamas / lon / ect @ ect  cc : vince j kaminski / hou / ect @ ect  subject : re : introduction meeting : rac london quants and houston research  rodrigo ,  we shall be very glad to meet you .  if you can dedicate one day to meeting the members of the research group i  could arrange a series of meetings with different units .  what about sep the 11 th or sep the 12 th ( monday or tuesday ) ?  if you are free one evening we can have dinner together .  vince  rodrigo lamas  08 / 24 / 2000 11 : 01 am  to : vince j kaminski / hou / ect @ ect  cc :  subject : introduction meeting : rac london quants and houston research  vince ,  i work for the market risk rac london group . i review the quantitative issues  arising from enron europe models .  i am in this function given my background ( phd from imperial college - london )  and also due to my past experience  as risk manager for a brazilian investment bank and louis dreyfus .  my agenda includes the review of a number of deals ( wessex , tpl , eastern ,  . . . ) , as well as the  review of the construction of european gas and power price curves and their  respective volatility curves .  currently i am devoting most of my time to the analysis of the uk gas market ,  its respective  price curve and term structure of volatility .  bjorn and david suggested it could be very productive if i had the chance to  meet you and your team  to discuss issues related to modelling prices and risk measurement tools .  i will be in houston from the 10 th to 15 th september . i wonder if you could  book some time for me in  your agenda and also ask some members of your team to do the same .  thanks ,  rodrigo",0
"Subject: 2000 expenses  as you all know the deadline for 2000 invoices to ap was on friday , december  15 , 2000 . in order to get all 2000 expenses accounted for in 2000 , i need an  e - mail from you with name of the vendor , amount , cost center to be billed to ,  contact person ( if any ) . some of the costs to consider : services provided  to enron in 2000 but we have not receive the invoices , employee expense  reports , and / or any purchases we made in 2000 , but have not submit the  invoices to ap by the cutoff date . i need this information by noon friday ,  december 29 , 2000 . if you have any questions , call me at 5 - 7094 . thanx  irma , kristi and ramona ,  will you make sure everyone in hr department know the deadline . thanx .",0
"Subject: day rate hedge  vince ,  included is the rest of the prices for 4 th and 5 th generation  semi - submersibles in the gulf of mexico . the only additional data is from  sept 99 through dec 99 .  chris and i look forward to your analysis on tuesday .",0
"Subject: re : greetings  frank ,  thanks for your message .  see you in houston and happy holidays .  vince  frank qian on 12 / 19 / 2000 11 : 56 : 14 pm  to : vince . j . kaminski @ enron . com  cc :  subject : greetings  dear mr . kaminski :  i am very glad to be slected for the 2 nd round interview at enron . it will  be at the end of january . i look forward to seeing you again and meeting  other people of research group .  have a happy holiday and new year !  frank",0
"Subject: reviewer approval  please note that your employees have suggested the following people to  complete a feedback form on their behalf . you will need to access the  performance management system ( pep ) to either approve or decline these  suggested reviewers . once you have approved the suggested reviewers they  will be notified and can begin completing the feedback form .  your list of employees that have suggested reviewers are listed below :  date suggested : jun 09 , 2000  feedback due date : jun 16 , 2000  employee name : roberts , michael a",0
"Subject: fw : meeting follow - up  dan sent this information as a follow up to our meeting this week . if there  is any additional information you would like to see , please let me know .  in the absense of any objections , i would like to begin having our analysts  use the financial stress score to underwrite small exposures where financial  statements are not received . in addtion to saving some expense , this will  allow greater consistentency . and moving forward , i believe we can map  expected defaults from fstress score ranges to those implied in credit  spreads , and in doing so map to e - ratings for use in credit reserve  analytics . i ' ve had prelimiary discussions with rabi and amititava regarding  this .  any additional insights would be helpful , and thanks for your help .  - - - - - original message - - - - -  from : "" barry , dan "" @ enron  on . com ]  sent : thursday , march 15 , 2001 10 : 26 am  to : mark _ wilson @ enron . com  cc : marcom , karen ; johnson , judy  subject : meeting follow - up  mark ,  attached are a presentation on the financial stress score and the countries  that have risk scores available today . please let me know if you have any  questions .  in response vince ' s question regarding false positives from the model , that  is a little difficult to answer . the model is predicting the likelihood of  a company experiencing financial distress . we are not saying that all  companies with a high risk score will experience financial distress . in  other words , it is not really a yes or no proposition . it ' not like a drug  test where the test either comes back positive or negative and ocassionally ,  you get a false positive test result . we are identifying companies that are  at high risk for failure . some of those high risk companies will fail and  some will not fail . how many in each classification that will ultimately  fail is addressed in the performance charts attached below .  please let me know if you have any other questions or need any additional  information .  dan barry  dun & bradstreet  analytical services  barryd @ dnb . com  phone ( 713 ) 953 - 5458  fax ( 713 ) 953 - 5454  > > >  >  - enron fss . ppt  - globalfailure . ppt  - fin stress understanding . doc  - fss performance . doc",0
"Subject: benefits - personal days  good morning all :  the question has arisen as to whether enron has "" personal days "" , that ,  you can take in case of repair problems at home ; car problems ; sick spouse ,  sick child , etc .  i checked with hr and the policy manual and the answer is "" no "" , but they  can be designated at the discretion of the supervisor . i talked this over  with vince and he has decided that the research group will be allowed  two ( 2 ) personal days per year to take care of personal business and  not have to take a vacation day , discretionary day , or leave of absence .  if you have advance notice ( such as an air conditioner repair scheduled ) ,  please let me know when you are going to take these days . if an  emergency arises with no notice , please call in and let me know that you  are taking a personal day . it will be coded on your time sheet .  these two personal days will in no way cancel or take the place of , "" funeral  leave "" , "" family leave "" , or "" civic duty leave "" . they are just a way of being  able to take care of repair problems and other personal problems that arise .  these should be very beneficial and i am sure very much appreciated by  all of us .  if you have any questions , please call me .  shirley  3 - 5290",0
"Subject: restructuring today - 6 / 23  mark ,  please , tale a look at the attached newsletter . an interesting story on  gaming cal  px . let me know if you have problems opening the document .  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 06 / 23 / 2000  05 : 45 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  energy info source on 06 / 23 / 2000 07 : 24 : 22 am  to :  cc :  subject : restructuring today - 6 / 23  energy info source - http : / / www . energyinfosource . com - is privileged to  make available to you a free trial subscription to restructuring today  until july 11 .  restructuring today is the leading daily trade newsletter focused solely  on the deregulation , restructuring and convergence of the electric , natural  gas and telecommunications industries , with a special focus on emerging  markets .  you do not need to do anything to continue to receive this trial . however ,  if you do not want to receive any more trial issues , please reply to us  and with the word "" cancel "" in the subject line .  restructuring today has distinctive industry news and analysis which energy  info source can ' t deliver from the wire services , and at only $ 487 ( regular  price for an individual subscription ) for 250 issues each year , we consider  it a bargain . as a special offer to energy info source users , restructuring  today is offering $ 50 off the regular subscription price .  act before july 14 to receive your $ 50 off !  check out the attached sample , and if you ' d like to order an annual  subscription ,  choose your favorite way :  - hit reply and fill out the subscriber information below .  - for fastest service call 888 - 986 - 2250 today !  - there ' s a handy subscription coupon on the last page of each issue of  restructuring today .  for credit card orders , please use the subscription coupon in the back  of the sample issue or call 888 - 986 - 2250 .  for more information , feel free to email us at custsvc @ energyinfosource . com  or call us at 888 - 986 - 2250 .  requires acrobat reader 3 . 1 or higher . the latest version is available  free at :  - - - - - - - - - - - - - - - - - - - - - -  please begin my subscription to restructuring today right away !  name :  title :  company :  billing address :  address cont . :  city :  st :  zip :  country : usa  phone :  fax :  email address :  [ ] bill me  [ ] call me for my credit card information  - rto 00623 - eis . pdf",0
Subject: enside draft  here is the version with my modifications over mike ' s version . please feel  free  to make modifications / corrections .  osman,0
"Subject: default rates  please see below for my note to jeremy at the bottom and his reponse . i  have placed mark ruane ' s yields against a mid november default frequency  table . note there may be a slight shearing in dates , but the concept is  more important :  market implied cumulative default rates ( % ) :  1 year 5 year 10 year  aaa 0 . 51 5 . 74 14 . 54  aa 0 . 67 6 . 39 16 . 61  a 0 . 98 8 . 98 21 . 03  bbb 1 . 17 9 . 88 22 . 39  bb 3 . 27 18 . 62 37 . 51  b 4 . 65 24 . 21 46 . 27  s & p historical default rates ( % ) :  1 year 5 year 10 year  aaa 0 . 00 0 . 13 0 . 67  aa 0 . 01 0 . 33 0 . 90  a 0 . 04 0 . 47 1 . 48  bbb 0 . 21 1 . 81 3 . 63  bb 0 . 91 8 . 82 14 . 42  b 5 . 16 20 . 95 27 . 13  in looking at the one - year transition rates as a very rough proxy for how  many more defaults occur in a recession ( 1991 ) versus average ( 1981 - 1999 )  historical default rates ( % ) :  investment grade non - investment  grade  avg . 1981 - 99 0 . 07 4 . 21  1991  0 . 12 10 . 40  multiple 1 . 7 x  2 . 5 x  looking at where the market implied default rates divided by the historicals  default rates to obtain a "" multiple "" ( how much more severe than historical ) :  1 year 5 year 10 year  aaa infinite 44 . 2 x 21 . 7 x  aa 67 . 0 x 19 . 4 x 18 . 5 x  a 24 . 5 x 19 . 1 x 14 . 2 x  bbb 5 . 6 x 5 . 5 x 6 . 2 x  bb 3 . 6 x 2 . 1 x 2 . 6 x  b 1 . 1 x 1 . 2 x 1 . 7 x  on the 10 year historical figures , we need to be careful as the s & p static  pool figures show a definite seasoning ( lower defaults in late years probably  due to prepayment ) versus our contracts . secondly , the s & p figures have  withdrawn ratings , which usually mean they are stale , but loosing some  information content .  i will ask emy to set up a meeting to discuss further .  - - - - - - - - - - - - - - - - - - - - - - forwarded by michael tribolet / corp / enron on 12 / 11 / 2000  07 : 06 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  from : jeremy blachman @ ees on 12 / 10 / 2000 07 : 21 am  to : michael tribolet / corp / enron @ enron  cc :  subject : default rates  thanks . i would strongly suggest an offsite sooner than later with a handful  of the right people so that we can step back and design the right  architecture for looking at credit in our deals . it is broken , not clear ,  killing our velocity and true capabilities . we also need to look at staffing ,  skills sets , the credit reserve model etc . perhaps you should take a crack at  an agenda .  - - - - - - - - - - - - - - - - - - - - - - forwarded by jeremy blachman / hou / ees on 12 / 10 / 2000  07 : 08 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  michael tribolet @ enron  12 / 09 / 2000 03 : 51 pm  to : jeremy blachman / hou / ees @ ees  cc :  subject : default rates  i visited with vince kaminski for about 20 minutes today regarding the market  implied defaults rates and the disconnect in investment grade land . he is  seeing the same anomaly and agreed that we as a company need to revisit the  methodology employed in calculating the implied figures . i will follow  through and report back .",0
"Subject: re : resume ,  thanks a lot ,  and just let me know the schedule afterwards . . .  jinbaek  jinbaek kim  ph . d candidate  dept . of industrial engineering and operations research  u . c . berkeley  http : / / www . ieor . berkeley . edu / ~ jinbaek  go bears !  : "" ' . _ . . - - - . . _ . ' "" ; ` . . ' . ' ` .  : a a : _ _ . . . . . _  : _ . - 0 - . _ : - - - ' "" "" ' "" - . . . . - - ' "" ' .  : . ' : ` . : ` , ` .  ` . : ' - - ' - - ' : . ' ; ;  : ` . _ ` - ' _ . ' ; . '  ` . ' "" ' ;  ` . ' ;  ` . ` : ` ;  . ` . ; ; : ;  . ' ` - . ' ; : ; ` .  _ _ . ' . ' . ' : ; ` .  . ' _ _ . ' . ' ` - - . . _ _ _ . _ . ' ; ;  ` . . . . . . ' . ' ` ' "" "" ' ` . ' ; . . . . . . - '  ` . . . . . . . - ' ` . . . . . . . . '  on tue , 24 oct 2000 vince . j . kaminski @ enron . com wrote :  >  > jinbaek ,  >  > we shall invite you to an interview in houston .  >  > vince  >  >  >  >  >  > jinbaek kim on 10 / 23 / 2000 07 : 25 : 36 pm  >  > to : vkamins @ enron . com  > cc :  > subject : resume ,  >  >  > dear mr . kaminski ,  >  > hi ,  > i am a ph . d student at ieor department at u . c . berkeley .  > thanks for your presentation today .  > it gave me knowledge and interest in electricity markets ,  > and your company .  > as you mentioned in the presentation ,  > i send a resume to give me opportunity to learn more  > about your company .  > i hope i can join the super saturday event .  >  > jinbaek  >  >  > ( see attached file : resume . doc )  >  >  >",0
